"種別","場所","内容","日付","受信日時","メール本文"
"発生","久留米市御井町南側区域","公然わいせつ事案","１月１６日午後６時ころ","2019-01-17 16:09:02","１月１６日午後６時ころ、久留米市御井町南側区域の道路上で、男が女性に下半身を見せるという事件が発生しました。犯人は、年齢３０歳代、身長１７０センチ位、中肉で、紺色スーツ上下、紺色コートを着用し、徒歩で逃走しています。●不審者を見たら、大声で助けを求め、すぐに１１０番通報する。●防犯ブザー等の防犯グッズを活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","春日市内","息子をかたる不審電話","１月１７日午後６時３０分ころ","2019-01-17 20:02:01","１月１７日午後６時３０分ころ、春日市内の個人宅に、息子をかたる者から「明日行こうと思うけどおる。」などという不審電話が架かっています。●息子をかたる者から電話があった場合は、防犯機能付電話機や留守番電話機能を活用しましょう。●１人で判断せず、家族や知人、警察に相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","八幡西区八枝３丁目３番路上","八幡西区における不審者情報","１月１７日午後７時３０分ころ","2019-01-18 09:26:01","１月１７日午後７時３０分ころ、八幡西区八枝３丁目３番付近路上で、女性が徒歩帰宅中、自転車を押した状態の男から後をつけられる事案が発生しました。不審者の特徴は、年齢３０歳くらい、身長１７０センチメートルくらい、中肉、黒色上衣、黒色ズボン着用の男で、銀色、前かご付自転車を使用しています。●見知らぬ人にはついていかない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","春日市平田台１丁目","不審者事案","１月１７日午前８時ころ","2019-01-18 10:35:01","１月１７日午前８時ころ、春日市平田台１丁目付近の道路上で、女子中学生等が白色の乗用車に乗っていた不審者に、追い抜きざまに携帯電話機で容姿を撮影される事案が発生しました。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","平成３１年１月１５日午後６時ころ、直方市大字頓野","声かけ事案","平成３０年１２月中旬ころ","2019-01-18 11:23:01","平成３０年１２月中旬ころ、平成３１年１月１５日午後６時ころ、直方市大字頓野において徒歩で帰宅中の女性に対して車両に乗車した男性が「家遠いの。」等と声をかける事案が発生しています。男性は年齢５０～６０歳位で白色の軽自動車に乗車しており、いずれの場合もそれ以上の声かけは行わずその場を立ち去っています。●危険を感じたらすぐに１１０番通報をする。●防犯ブザーを活用するなどしましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","南区清水３丁目２５番","声かけ事案","１月１８日午後５時ころ","2019-01-18 18:27:02","　１月１８日午後５時ころ、南区清水３丁目２５番付近の道路上で、徒歩通行中の小学生男児に対し、自転車に乗った女が、「お菓子買ってあげるから後ろに乗って」と声をかけられる事案が発生しました。女は年齢３０歳くらい、黒色上衣、ベージュ下衣を着用し、赤色自転車に乗車していました。●見知らぬ人にはついていかない。●危険を感じたら大声を出して逃げる。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","筑紫野市美しが丘北３丁目１４番","声掛け事案","１月１８日午前７時４０分ころ","2019-01-18 18:34:01","１月１８日午前７時４０分ころ、筑紫野市美しが丘北３丁目１４番の道路上で小学生児童が登校中、見知らぬ男から「何年生」「小さい方だね」「家はどこ」と声を掛けられる事案が発生しました。男は、年齢５０歳から６０歳代、身長１６０センチから１６５センチくらい、中肉、白髪頭、水色ジャージ上下、黒色リュック、黒色スニーカーを着用しています。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","戸畑区中原西","声かけ事案","１月１８日午後５時００分ころ","2019-01-18 18:54:01","　１月１８日午後５時００分ころ、戸畑区中原西付近で、徒歩帰宅中の女児が、酔っ払い風の男から「飲むか？」と声をかけられる事案が発生しました。●危険を感じたら大声を出して逃げる。●近くの大人の人に助けを求める。●知らない人にはついて行かない。●防犯ブザーを活用するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","博多区博多駅中央街","痴漢","１月１８日午後４時ころ","2019-01-19 08:34:01","　１月１８日午後４時ころ、博多区博多駅中央街付近で、通行中の女性が、男から体を触られる事案が発生しました。犯人は、年齢４０～６０歳くらい、身長１６０センチくらい、薄めの頭髪の男です。被害に遭わないためにも●深夜の一人歩きは避ける●危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","春日市一","つきまとい事案","１月１８日午後４時頃","2019-01-19 09:15:01","１月１８日午後４時頃、春日市一の谷３丁目付近で、通行中の女性が、見知らぬ男から後をつけられる事案が発生しました。男は、年齢４０～５０歳位、身長１６０～１７０センチ位、中肉、黒色ベストを着用し、黒色の自転車に乗車しています。●危険を感じたら大声を出す。●歩きながら携帯電話、イヤホン等を使用しない。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
